0	1.25356540370934
1	1.2664521065407
2	1.54817040080106
3	0.483481607888727
4	0.00232065426049874
5	1.18699221809897
6	0.00281584611327466
7	0.00108635224313895
8	1.05224465040868
9	1.43815522680429
10	1.37143279772493
11	0.488510009431921
12	1.10107768580536
13	0.946094098376613
14	0.177791622817731
15	0.865454734074478
16	0.848422307028873
17	0.860279644208447
18	0.104046216658222
19	0.53324947191786
20	0.188823625634601
21	0.060064217502023
22	0.121631406271974
23	1.09292970840065
24	1.09031279317245
25	0.273432398280869
26	0.202989453318439
27	0.939034889158228
28	1.19908850712253
29	0.728045711166033
30	1.26096666641253
31	0.657962338609717
32	0.0167177320428091
33	0.000288305326714258
34	0.0782044608609659
35	0.239061308276858
36	0.00652097907941659
37	0.161836999487393
38	0.350030206632661
39	0.703233185531196
40	0.043354744084295
41	0.613530196097331
42	0.0876815228752354
43	0.459572657126204
44	0.120131504651932
45	0.44103178303603
46	0.159511359629241
47	0.423181661333521
48	1.02148132077537
49	0.825608667739172
50	0.67261494411848
51	0.339694658903936
52	0.671269494994927
53	1.07577167847111
54	0.0212668137777691
55	0.645422539196048
56	0.000345329030645026
57	0.00715591768195157
58	0.56018802168771
59	1.00291311588164
60	0.813579559104783
61	0.680449974544199
62	0.818900347842258
63	0.493258041534154
64	0.468585142718815
65	0.526294092286716
66	1.38938284159596
67	0.358961650866285
68	0.035758759637771
69	0.323482625242451
70	0.418578890182992
71	0.00118592660166576
72	0.108757967475463
73	0.906722925653681
74	0.821695786811589
75	0.0264050794993789
76	0.302791832324798
77	0.491625491941242
78	0.670216617243809
79	0.359472769755178
80	1.10114883825407
81	0.179922324115079
82	0.685180431598753
83	0.508758305628742
84	0.106731398785966
85	0.524335575675477
86	0.504748498475223
87	0.425294544660234
88	0.196843178676469
89	0.487290285283787
90	0.638341904893591
91	0.133937341989085
92	0.005649724850012
93	0.126154076556771
94	0.264851542707705
95	0.364135112950061
96	0.521849416526704
97	0.205082403965563
98	1.0305052992681
99	0.581495388223126
